SQLDATE,GoldsteinScale,stability_score,score,status,month
2025-03-21,-0.45333333333333337,-0.45333333333333337,38.739503160002506,Crise,2025-03
2025-03-22,3.8499999999999996,3.8499999999999996,78.64651773981602,Stable,2025-03
2025-03-23,0.5769230769230769,0.5769230769230769,48.29359864839497,Tension,2025-03
2025-03-24,1.623076923076923,1.623076923076923,57.99511920405482,Tension,2025-03
2025-03-25,2.93,2.93,70.11488642763283,Stable,2025-03
2025-03-26,1.7952380952380953,1.7952380952380953,59.59165795095962,Tension,2025-03
2025-03-27,0.8529411764705881,0.8529411764705881,50.853255888426325,Tension,2025-03
2025-03-28,-0.06666666666666662,-0.06666666666666662,42.32526124773168,Tension,2025-03
2025-03-29,-1.3117647058823527,-1.3117647058823527,30.778829271524646,Crise,2025-03
2025-03-30,-0.8375,-0.8375,35.17692885301296,Crise,2025-03
2025-03-31,1.2666666666666666,1.2666666666666666,54.689944308866785,Tension,2025-03
2025-04-01,1.5333333333333334,1.5333333333333334,57.1628809210938,Tension,2025-04
2025-04-02,3.3923076923076922,3.3923076923076922,74.40210249671485,Stable,2025-04
2025-04-03,2.183333333333333,2.183333333333333,63.19066391339715,Tension,2025-04
2025-04-04,1.1142857142857143,1.1142857142857143,53.27683767330849,Tension,2025-04
2025-04-05,2.68,2.68,67.79650835366999,Tension,2025-04
2025-04-06,1.3499999999999999,1.3499999999999999,55.46273700018772,Tension,2025-04
2025-04-07,2.0357142857142856,2.0357142857142856,61.821716860200056,Tension,2025-04
2025-04-08,1.1055555555555554,1.1055555555555554,53.19587843897962,Tension,2025-04
2025-04-09,2.8076923076923075,2.8076923076923075,68.98066453914022,Tension,2025-04
2025-04-10,1.9555555555555553,1.9555555555555553,61.07836389045325,Tension,2025-04
2025-04-11,2.1,2.1,62.41787122207622,Tension,2025-04
2025-04-12,3.6866666666666665,3.6866666666666665,77.13184406482698,Stable,2025-04
2025-04-13,-0.4411764705882353,-0.4411764705882353,38.85223997614815,Crise,2025-04
2025-04-14,1.5,1.5,56.85376384456542,Tension,2025-04
2025-04-15,1.1375,1.1375,53.492115637319316,Tension,2025-04
2025-04-16,0.84375,0.84375,50.76802140041299,Tension,2025-04
2025-04-17,1.240909090909091,1.240909090909091,54.45108111336758,Tension,2025-04
2025-04-18,0.9818181818181819,0.9818181818181819,52.04839838216973,Tension,2025-04
2025-04-19,-1.88125,-1.88125,25.497700394218136,Crise,2025-04
2025-04-20,-2.6,-2.6,18.832363431574997,Crise,2025-04
2025-04-21,-2.2411764705882353,-2.2411764705882353,22.159917843615766,Crise,2025-04
2025-04-22,-0.6000000000000001,-0.6000000000000001,37.37938802327764,Crise,2025-04
2025-04-23,2.106451612903226,2.106451612903226,62.47770033366235,Tension,2025-04
2025-04-24,-2.453333333333333,-2.453333333333333,20.19247856829986,Crise,2025-04
2025-04-25,2.344736842105263,2.344736842105263,64.6874413365872,Tension,2025-04
2025-04-26,0.7352941176470589,0.7352941176470589,49.76225444185558,Tension,2025-04
2025-04-27,6.152631578947369,6.152631578947369,100.0,Stable,2025-04
2025-04-28,0.7535714285714287,0.7535714285714287,49.93174930944783,Tension,2025-04
2025-04-29,-1.9,-1.9,25.323822038670926,Crise,2025-04
2025-04-30,0.23939393939393938,0.23939393939393938,45.16351804131042,Tension,2025-04
2025-05-01,0.7699999999999999,0.7699999999999999,50.08409986859395,Tension,2025-05
2025-05-02,2.2,2.2,63.34522245166134,Tension,2025-05
2025-05-03,0.38,0.38,46.467430073211936,Tension,2025-05
2025-05-04,-2.0,-2.0,24.39647080908579,Crise,2025-05
2025-05-05,-1.3499999999999999,-1.3499999999999999,30.424253801389156,Crise,2025-05
2025-05-06,-0.78,-0.78,35.7101558100244,Crise,2025-05
2025-05-07,1.6,1.6,57.78111507415056,Tension,2025-05
2025-05-08,-0.38499999999999995,-0.38499999999999995,39.373193166885684,Crise,2025-05
2025-05-09,0.5444444444444445,0.5444444444444445,47.992407650751936,Tension,2025-05
2025-05-10,-1.425,-1.425,29.728740379200307,Crise,2025-05
2025-05-11,-2.5500000000000003,-2.5500000000000003,19.29603904636756,Crise,2025-05
2025-05-12,2.725,2.725,68.2138164069833,Tension,2025-05
2025-05-13,0.9391304347826087,0.9391304347826087,51.652533035153155,Tension,2025-05
2025-05-14,0.47777777777777775,0.47777777777777775,47.37417349769518,Tension,2025-05
2025-05-15,-0.6900000000000001,-0.6900000000000001,36.54477191665103,Crise,2025-05
2025-05-16,-0.265,-0.265,40.48601464238784,Tension,2025-05
2025-05-17,1.7777777777777777,1.7777777777777777,59.429739482301905,Tension,2025-05
2025-05-18,1.5636363636363635,1.5636363636363635,57.443896445210505,Tension,2025-05
2025-05-19,1.8538461538461537,1.8538461538461537,60.135160503097424,Tension,2025-05
2025-05-20,2.3822222222222225,2.3822222222222225,65.03506247001648,Tension,2025-05
2025-05-21,2.1783783783783783,2.1783783783783783,63.144714077697,Tension,2025-05
2025-05-22,0.0800000000000001,0.0800000000000001,43.685376384456546,Tension,2025-05
2025-05-23,0.23846153846153845,0.23846153846153845,45.154871409799135,Tension,2025-05
2025-05-24,-0.1416666666666668,-0.1416666666666668,41.629747825542836,Tension,2025-05
2025-05-25,-0.3111111111111111,-0.3111111111111111,40.05840268652358,Tension,2025-05
2025-05-26,0.08888888888888896,0.08888888888888896,43.7678076048641,Tension,2025-05
2025-05-27,2.69,2.69,67.88924347662851,Tension,2025-05
2025-05-28,1.2785714285714285,1.2785714285714285,54.80034326476977,Tension,2025-05
2025-05-29,2.7199999999999998,2.7199999999999998,68.16744884550404,Tension,2025-05
2025-05-30,-0.7333333333333333,-0.7333333333333333,36.14291971716413,Crise,2025-05
2025-05-31,0.33749999999999997,0.33749999999999997,46.07330580063826,Tension,2025-05
2025-06-01,0.9777777777777779,0.9777777777777779,52.01092964562084,Tension,2025-06
2025-06-02,0.7047619047619047,0.7047619047619047,49.47911359024556,Tension,2025-06
2025-06-03,-0.7615384615384616,-0.7615384615384616,35.881359113947816,Crise,2025-06
2025-06-04,2.1714285714285717,2.1714285714285717,63.08026495749417,Tension,2025-06
2025-06-05,0.13529411764705881,0.13529411764705881,44.1981470643448,Tension,2025-06
2025-06-06,-3.0454545454545454,-3.0454545454545454,14.70143522705941,Crise,2025-06
2025-06-07,-1.3399999999999999,-1.3399999999999999,30.516988924347668,Crise,2025-06
2025-06-08,0.5333333333333333,0.5333333333333333,47.889368625242476,Tension,2025-06
2025-06-09,1.542857142857143,1.542857142857143,57.251200085816194,Tension,2025-06
2025-06-10,1.8305555555555557,1.8305555555555557,59.91917485347183,Tension,2025-06
2025-06-11,-1.0000000000000002,-1.0000000000000002,33.66998310493711,Crise,2025-06
2025-06-12,2.9210526315789473,2.9210526315789473,70.03191289656468,Stable,2025-06
2025-06-13,2.8600000000000003,2.8600000000000003,69.46574056692322,Tension,2025-06
2025-06-14,-2.62,-2.62,18.64689318565797,Crise,2025-06
2025-07-02,3.7642857142857147,3.7642857142857147,77.8516452573145,Stable,2025-07
2025-07-03,1.9,1.9,60.563168762905946,Tension,2025-07
2025-07-04,1.0592592592592593,1.0592592592592593,52.766549166023545,Tension,2025-07
2025-07-05,-0.1722222222222223,-0.1722222222222223,41.34639050539182,Tension,2025-07
2025-07-06,1.4666666666666666,1.4666666666666666,56.54464676803705,Tension,2025-07
2025-07-07,1.4666666666666666,1.4666666666666666,56.54464676803705,Tension,2025-07
2025-07-08,2.6888888888888887,2.6888888888888887,67.87893957407755,Tension,2025-07
2025-07-09,2.1,2.1,62.41787122207622,Tension,2025-07
2025-07-10,0.21555555555555558,0.21555555555555558,44.942452495671944,Tension,2025-07
2025-07-11,1.7714285714285716,1.7714285714285716,59.370860039153634,Tension,2025-07
2025-07-12,-0.8294117647058824,-0.8294117647058824,35.25193520246469,Crise,2025-07
2025-07-13,1.55,1.55,57.317439459357985,Tension,2025-07
2025-07-14,0.8181818181818181,0.8181818181818181,50.530914551939524,Tension,2025-07
2025-07-15,1.202127659574468,1.202127659574468,54.09144103303524,Tension,2025-07
2025-07-16,0.9379310344827586,0.9379310344827586,51.64141038172485,Tension,2025-07
2025-07-17,2.3857142857142857,2.3857142857142857,65.06744616374802,Tension,2025-07
2025-07-18,1.8344827586206898,1.8344827586206898,59.95559381938467,Tension,2025-07
2025-07-19,2.3454545454545457,2.3454545454545457,64.69409696742154,Tension,2025-07
2025-07-20,-0.12222222222222223,-0.12222222222222223,41.81006612018438,Tension,2025-07
2025-07-21,2.9625,2.9625,70.41627557724797,Stable,2025-07
2025-07-22,1.0,1.0,52.21700769663976,Tension,2025-07
2025-07-23,-0.9961538461538461,-0.9961538461538461,33.70565045992116,Crise,2025-07
2025-07-24,-0.5714285714285714,-0.5714285714285714,37.644345517444826,Crise,2025-07
2025-07-25,0.8461538461538461,0.8461538461538461,50.79031349727802,Tension,2025-07
2025-07-26,0.46842105263157896,0.46842105263157896,47.28740379200301,Tension,2025-07
2025-07-27,2.822222222222222,2.822222222222222,69.11540788019106,Tension,2025-07
2025-07-28,-0.5818181818181819,-0.5818181818181819,37.54799733774767,Crise,2025-07
2025-07-29,2.1214285714285714,2.1214285714285714,62.616589342701594,Tension,2025-07
2025-07-30,1.3866666666666667,1.3866666666666667,55.802765784368944,Tension,2025-07
2025-07-31,2.10625,2.10625,62.47583067392529,Tension,2025-07
2025-08-01,1.973076923076923,1.973076923076923,61.240848507602784,Tension,2025-08
2025-08-02,2.107142857142857,2.107142857142857,62.484110595618006,Tension,2025-08
2025-08-03,2.76875,2.76875,68.61953256992679,Tension,2025-08
2025-08-04,1.5260869565217392,1.5260869565217392,57.09568155663111,Tension,2025-08
2025-08-05,-2.542857142857143,-2.542857142857143,19.36227841990936,Crise,2025-08
2025-08-06,2.364705882352941,2.364705882352941,64.8726244768604,Tension,2025-08
2025-08-07,0.39999999999999997,0.39999999999999997,46.65290031912897,Tension,2025-08
2025-08-08,1.455,1.455,56.43645579125211,Tension,2025-08
2025-08-09,3.2444444444444445,3.2444444444444445,73.0308908495505,Stable,2025-08
2025-08-10,-3.5,-3.5,10.486202365308808,Crise,2025-08
2025-08-11,1.7727272727272727,1.7727272727272727,59.38290356161578,Tension,2025-08
2025-08-12,4.0,4.0,80.03754458419374,Stable,2025-08
2025-08-13,1.3076923076923077,1.3076923076923077,55.070396095363236,Tension,2025-08
2025-08-14,2.5,2.5,66.12727614041674,Tension,2025-08
2025-08-15,2.6333333333333333,2.6333333333333333,67.36374444653026,Tension,2025-08
2025-08-16,0.055555555555555504,0.055555555555555504,43.45869052833573,Tension,2025-08
2025-08-17,1.1083333333333334,1.1083333333333334,53.22163819535699,Tension,2025-08
2025-08-18,-0.6142857142857142,-0.6142857142857142,37.24690927619405,Crise,2025-08
2025-08-19,-4.630769230769231,-4.630769230769231,0.0,Crise,2025-08
2025-08-20,0.3466666666666666,0.3466666666666666,46.15831299668356,Tension,2025-08
2025-08-21,-2.253846153846154,-2.253846153846154,22.04242538013892,Crise,2025-08
2025-08-22,1.8555555555555554,1.8555555555555554,60.15101266086811,Tension,2025-08
2025-08-23,-3.15,-3.15,13.73193166885677,Crise,2025-08
2025-08-24,1.1714285714285713,1.1714285714285713,53.80675266164285,Tension,2025-08
2025-08-25,1.5769230769230769,1.5769230769230769,57.567110944246295,Tension,2025-08
2025-08-26,1.9764705882352942,1.9764705882352942,61.27231970317693,Tension,2025-08
2025-08-27,-0.09999999999999996,-0.09999999999999996,42.01614417120331,Tension,2025-08
2025-08-28,-1.2,-1.2,31.815280645766848,Crise,2025-08
2025-08-29,-0.809090909090909,-0.809090909090909,35.44038090687237,Crise,2025-08
2025-08-30,-1.042857142857143,-1.042857142857143,33.272546863686344,Crise,2025-08
2025-08-31,-0.6000000000000001,-0.6000000000000001,37.37938802327764,Crise,2025-08
2025-09-01,0.288235294117647,0.288235294117647,45.616448944886756,Tension,2025-09
2025-09-02,1.25,1.25,54.53538577060259,Tension,2025-09
2025-09-03,1.6285714285714286,1.6285714285714286,58.04607256831773,Tension,2025-09
2025-09-04,1.0461538461538462,1.0461538461538462,52.64501595644828,Tension,2025-09
2025-09-05,1.6083333333333332,1.6083333333333332,57.85839434328265,Tension,2025-09
2025-09-06,-0.22666666666666668,-0.22666666666666668,40.841499280395475,Tension,2025-09
2025-09-07,-3.55,-3.55,10.022526750516244,Crise,2025-09
2025-09-08,1.556,1.556,57.3730805331331,Tension,2025-09
2025-09-09,-1.4666666666666666,-1.4666666666666666,29.34234403353983,Crise,2025-09
2025-09-10,-0.04999999999999997,-0.04999999999999997,42.47981978599587,Tension,2025-09
2025-09-11,0.7272727272727272,0.7272727272727272,49.6878679795894,Tension,2025-09
2025-09-12,2.0090909090909093,2.0090909090909093,61.57482464972609,Tension,2025-09
2025-09-13,-1.2000000000000002,-1.2000000000000002,31.815280645766848,Crise,2025-09
2025-09-14,0.5,0.5,47.580251548714095,Tension,2025-09
2025-09-15,0.8142857142857142,0.8142857142857142,50.49478398455309,Tension,2025-09
2025-09-16,1.8833333333333335,1.8833333333333335,60.40861022464176,Tension,2025-09
2025-09-17,1.65,1.65,58.24479068894312,Tension,2025-09
2025-09-18,-0.15000000000000008,-0.15000000000000008,41.55246855641074,Tension,2025-09
2025-09-19,1.1391304347826086,1.1391304347826086,53.50723549432342,Tension,2025-09
2025-09-20,1.025,1.025,52.44884550403604,Tension,2025-09
2025-09-21,0.5999999999999999,0.5999999999999999,48.50760277829923,Tension,2025-09
2025-09-22,1.7125,1.7125,58.82438520743383,Tension,2025-09
2025-09-23,0.9875,0.9875,52.10108879294162,Tension,2025-09
2025-09-24,0.14117647058823526,0.14117647058823526,44.25269713667333,Tension,2025-09
2025-09-25,3.54,3.54,75.77172892810212,Stable,2025-09
2025-09-26,0.5833333333333334,0.5833333333333334,48.35304424003505,Tension,2025-09
2025-09-27,-0.7696969696969697,-0.7696969696969697,35.80570108822408,Crise,2025-09
2025-09-28,0.014285714285714266,0.014285714285714266,43.075974147872024,Tension,2025-09
2025-09-29,1.1099999999999999,1.1099999999999999,53.237094049183405,Tension,2025-09
2025-09-30,2.3999999999999995,2.3999999999999995,65.19992491083161,Tension,2025-09
2025-10-01,0.5896551724137931,0.5896551724137931,48.41166989248008,Tension,2025-10
2025-10-02,1.5763157894736841,1.5763157894736841,57.56147925661723,Tension,2025-10
2025-10-03,1.65,1.65,58.24479068894312,Tension,2025-10
2025-10-04,0.8722222222222222,0.8722222222222222,51.03205890328098,Tension,2025-10
2025-10-05,0.7473684210526316,0.7473684210526316,49.87422564295101,Tension,2025-10
2025-10-06,0.3411764705882353,0.3411764705882353,46.107399595843596,Tension,2025-10
2025-10-07,0.7666666666666667,0.7666666666666667,50.053188160941126,Tension,2025-10
2025-10-08,2.0679999999999996,2.0679999999999996,62.121118828608964,Tension,2025-10
2025-10-09,1.7636363636363634,1.7636363636363634,59.29859890438077,Tension,2025-10
2025-10-10,1.6500000000000001,1.6500000000000001,58.24479068894313,Tension,2025-10
2025-10-11,-2.66,-2.66,18.275952693823918,Crise,2025-10
2025-10-12,1.4,1.4,55.926412614980286,Tension,2025-10
2025-10-13,2.3642857142857143,2.3642857142857143,64.86872804312264,Tension,2025-10
2025-10-14,1.4333333333333333,1.4333333333333333,56.23552969150867,Tension,2025-10
2025-10-15,1.4,1.4,55.926412614980286,Tension,2025-10
2025-10-16,3.1,3.1,71.69138351792755,Stable,2025-10
2025-10-17,0.5999999999999999,0.5999999999999999,48.50760277829923,Tension,2025-10
2025-10-18,1.7,1.7,58.70846630373568,Tension,2025-10
2025-10-19,1.4444444444444444,1.4444444444444444,56.33856871701813,Tension,2025-10
2025-10-20,0.9666666666666666,0.9666666666666666,51.90789062011139,Tension,2025-10
2025-10-21,0.19999999999999998,0.19999999999999998,44.798197859958705,Tension,2025-10
2025-10-22,1.02,1.02,52.40247794255679,Tension,2025-10
2025-10-23,-3.94,-3.94,6.405856955134226,Crise,2025-10
2025-10-24,2.1444444444444444,2.1444444444444444,62.83002732411405,Tension,2025-10
2025-10-25,0.96,0.96,51.846067204805706,Tension,2025-10
2025-10-26,0.045454545454545456,0.045454545454545456,43.3650186869635,Tension,2025-10
2025-10-27,3.7,3.7,77.25549089543833,Stable,2025-10
2025-10-28,1.4736842105263157,1.4736842105263157,56.60972404730618,Tension,2025-10
2025-10-29,0.22000000000000003,0.22000000000000003,44.98366810587573,Tension,2025-10
2025-10-30,2.7,2.7,67.98197859958701,Tension,2025-10
2025-10-31,2.4368421052631577,2.4368421052631577,65.54158062699456,Tension,2025-10
2025-11-01,3.4,3.4,74.47343720668293,Stable,2025-11
2025-11-02,3.4444444444444446,3.4444444444444446,74.88559330872076,Stable,2025-11
2025-11-03,0.2285714285714285,0.2285714285714285,45.06315535412588,Tension,2025-11
2025-11-04,-0.6636363636363636,-0.6636363636363636,36.789255422632564,Crise,2025-11
2025-11-05,-1.46,-1.46,29.404167448845502,Crise,2025-11
2025-11-06,-2.7666666666666666,-2.7666666666666666,17.28677804893311,Crise,2025-11
2025-11-07,-1.678125,-1.678125,27.381382579312934,Crise,2025-11
2025-11-08,-0.8933333333333332,-0.8933333333333332,34.659157749827926,Crise,2025-11
2025-11-09,0.26538461538461544,0.26538461538461544,45.40454289468744,Tension,2025-11
2025-11-10,0.45714285714285713,0.45714285714285713,47.18281530746333,Tension,2025-11
2025-11-11,0.8677419354838709,0.8677419354838709,50.99051090912395,Tension,2025-11
2025-11-12,0.31923076923076926,0.31923076923076926,45.90388586446405,Tension,2025-11
2025-11-13,-0.603448275862069,-0.603448275862069,37.347410394671265,Crise,2025-11
2025-11-14,0.46315789473684205,0.46315789473684205,47.238595832551155,Tension,2025-11
2025-11-15,-0.5307692307692307,-0.5307692307692307,38.02140041299043,Crise,2025-11
2025-11-16,3.8857142857142857,3.8857142857142857,78.977714607525,Stable,2025-11
2025-11-17,0.39999999999999997,0.39999999999999997,46.65290031912897,Tension,2025-11
2025-11-18,1.3928571428571428,1.3928571428571428,55.860173241438495,Tension,2025-11
2025-11-19,1.7545454545454546,1.7545454545454546,59.21429424714576,Tension,2025-11
2025-11-20,-0.6857142857142857,-0.6857142857142857,36.5845155407761,Crise,2025-11
2025-11-21,-1.1647058823529413,-1.1647058823529413,32.142581079738065,Crise,2025-11
2025-11-22,1.0461538461538462,1.0461538461538462,52.64501595644828,Tension,2025-11
2025-11-23,1.7,1.7,58.70846630373568,Tension,2025-11
2025-11-24,0.07999999999999995,0.07999999999999995,43.685376384456546,Tension,2025-11
2025-11-25,1.0947368421052632,1.0947368421052632,53.09555096677305,Tension,2025-11
2025-11-26,3.9333333333333336,3.9333333333333336,79.41931043113699,Stable,2025-11
2025-11-27,-0.875,-0.875,34.82917214191853,Crise,2025-11
2025-11-28,-0.020000000000000018,-0.020000000000000018,42.75802515487141,Tension,2025-11
2025-11-29,2.5,2.5,66.12727614041674,Tension,2025-11
2025-11-30,1.4857142857142855,1.4857142857142855,56.721285097481825,Tension,2025-11
2025-12-01,2.1333333333333333,2.1333333333333333,62.726988298604596,Tension,2025-12
2025-12-02,3.5500000000000003,3.5500000000000003,75.86446405106064,Stable,2025-12
2025-12-03,4.0600000000000005,4.0600000000000005,80.5939553219448,Stable,2025-12
2025-12-04,0.6,0.6,48.50760277829923,Tension,2025-12
2025-12-05,0.13846153846153852,0.13846153846153852,44.22752018021401,Tension,2025-12
2025-12-06,-0.1636363636363637,-0.1636363636363637,41.42601157055822,Tension,2025-12
2025-12-07,0.3930555555555555,0.3930555555555555,46.58850092818555,Tension,2025-12
2025-12-08,1.1177777777777778,1.1177777777777778,53.30922136704003,Tension,2025-12
2025-12-09,0.5547445255474451,0.5547445255474451,48.08792557950888,Tension,2025-12
2025-12-10,0.8950617283950617,0.8950617283950617,51.24386134460598,Tension,2025-12
2025-12-11,0.5131147540983607,0.5131147540983607,47.701871382102304,Tension,2025-12
2025-12-12,1.3068493150684932,1.3068493150684932,55.06257859290099,Tension,2025-12
2025-12-13,2.34375,2.34375,64.67828984418998,Tension,2025-12
2025-12-14,0.9,0.9,51.289656467054634,Tension,2025-12
2025-12-15,-0.09038461538461537,-0.09038461538461537,42.105312558663414,Tension,2025-12
2025-12-16,-1.793939393939394,-1.793939393939394,26.307376373079396,Crise,2025-12
2025-12-17,0.9153846153846155,0.9153846153846155,51.4323258869908,Tension,2025-12
2025-12-18,0.14444444444444432,0.14444444444444432,44.2830027324114,Tension,2025-12
2025-12-19,0.39117647058823524,0.39117647058823524,46.57107521063617,Tension,2025-12
2025-12-20,-2.1,-2.1,23.46911957950066,Crise,2025-12
2025-12-21,-1.8666666666666665,-1.8666666666666665,25.632939115199303,Crise,2025-12
2025-12-22,-1.05,-1.05,33.20630749014455,Crise,2025-12
2025-12-23,-1.0947368421052632,-1.0947368421052632,32.79143983480383,Crise,2025-12
2025-12-24,0.055555555555555504,0.055555555555555504,43.45869052833573,Tension,2025-12
2025-12-25,0.23333333333333325,0.23333333333333325,45.10731493648708,Tension,2025-12
2025-12-26,2.566666666666667,2.566666666666667,66.7455102934735,Tension,2025-12
2025-12-27,-0.74,-0.74,36.08109630185846,Crise,2025-12
2025-12-28,1.0272727272727273,1.0272727272727273,52.469921668344796,Tension,2025-12
2025-12-29,-1.5450000000000002,-1.5450000000000002,28.615918903698148,Crise,2025-12
2025-12-30,-2.1894736842105265,-2.1894736842105265,22.639384268819224,Crise,2025-12
